Parag Satoskar — Chief Executive Officer,"Yeah, so I think if the camphor industry, per se, if you look at pre-2021 was a pretty balanced industry where there was no substantial capacity addition and there was no substantial capacity deletion. I think one major change that happened was still around 2018, you had around 4,000 — 3,000 tons of camphor, which used to be imported from China that when the capacities in India increased by just process reengineering or smaller expansions, I think the Indian manufacturers were able to gobble up that particular and so the Chinese imports stopped. But apart from that, I think it was a pretty stable pricing and the main factor for the price increase or drop was the global alpha pinene prices, which were not driven by camphor but which were driven by some other factors like the gum resin prices globally or the demand of alpha pinene in the aroma ingredients space. So if you look at the last 10 to 15 years situation, camphor prices always used to stay stable when the pinene prices were stable, and there was rarely a situation where there was extreme oversupply in the market. I think that’s changed post-2021 when people have really gone ahead and build these capacities. And so the situation is a little different than what it has ever been in the last 10, 15 years.",OAL,Oriental Aromatics Ltd 
Rohit Nagraj — Centrum Broking Limited — Analyst,"Right. Thanks a lot for answering the questions, and best of luck, sir.",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,Thank you.,OAL,Oriental Aromatics Ltd 
Operator,Thank you. The next question is from the line of Ankit Gupta from Bamboo Capital. Please go ahead.,OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,"Thanks for the follow-up. Just wanted to check on the capex. How much capex is left in Baroda, Bareilly and Mahad? And how are we planning to, like, fund that?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So Girish, correct me if I’m wrong.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"Parag, Girish can take this question.",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,Correct.,OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,Girish?,OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,Girish?,OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yes, yes, yes. In Baroda, our balance of capex is around, say, INR100 crore, and for that, we are going to take the debt of around INR70 crore, INR75 crores. And for Mahad, our expected project cost is around INR90 crore to INR100 crores, and for that also, we are going to take the debt of 75% of the total project cost.",OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,"Okay, sir. And Bareilly, anything [Speech Overlap]?",OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yeah, Bareilly is very small along, so INR6 crore to INR7 crore capex is remained [Technical Issues]. Yeah. So altogether, we are going to take 70% to 75% debt.",OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,"Okay, okay. So almost INR200 crore, INR205 crore kind of capex we are planning to do in FY ’24. I think as you’ve mentioned in the presentation, the entire capex will come in this year only, FY ’24?",OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yeah, yeah.",OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,"Okay, okay, okay. And Parag, given the kind of subdued demand that we are seeing currently, how do you think that can impact offtake for our capex when we complete it by end of next year — by end of FY ’24?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I think like I said that, in terms of the sustainability of these materials going forward, because we do not see a substantial destruction in demand by the virtue that none of us are actually stopped taking a bath or none of us has actually stopped using a detergent in the washing machine, except some legislations which we are hearing which are coming in America where, to prevent drought, they are reducing the detergent cycles. So it might have an impact on the detergent because of which it might have an impact on the [indecipherable]. But apart from that, I don’t see a very substantial and a permanent destruction in demand. I think what we are seeing is kind of a recalibration because the industry is very raw material dependent for performance. And so when there were supply chain hiccups in 2021 and 2020, the industry went ahead and over-bought. And then that was followed by a recessionary trend in the major consumer markets. And so the industry will need two to three quarters of stabilization. I think we probably would be ready with our plants by then.",OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,Sure.,OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"And hopefully, with no further shocks happening, we should see a steady demand situation, where which is what we have forecasted when we did our financial and production planning for the new plants.",OAL,Oriental Aromatics Ltd 
Ankit Gupta — Bamboo Capital Partners — Analyst,Thank you.,OAL,Oriental Aromatics Ltd 
Operator,Thank you. The next question is from the line of Rohit Ohri from Progressive Shares. Please go ahead.,OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"Hi, sir. I understand that we still in the [indecipherable] world and there are quite a lot of negatives, which are there in the market. What I wanted to understand was this strategy that we will be going forward with the upcoming year, whether this will be a volume-based or will it be a profitable volume-based?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"Can you ask the question, again? I mean, if I have understood your question correctly, you are saying that, as a company, will our focus be on volumes or will our focus be on profitable volumes?",OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"Correct, sir. Yes, sir.",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"Okay. So yeah, I mean, as an internal philosophy, Oriental Aromatics always believes in the philosophy of profitable growth. So we will continue and strive to ensure that, by whatever means possible in terms of efficient raw material procurement, reduction in our conversion costs or process reengineering, we will try to ensure that we will — we continue to stay as profitable as possible in the context of the market and continue to sell.",OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"And we will be at par with FY ’22, ’23 kind of a revenue. Is it fair to assume that or could we see a slight decline in that?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I think like I — like Dharmil has also mentioned that it’s like too much of looking into a crystal ball, because we are seeing a substantial attack on our sales price, which will impact the top line and the slowness will impact our volumes. And although there is reduction in the raw material costs, but the — because of the excess supply, if the selling price starts reducing even further, we might have. So I think putting all these together, we probably will be in a more clear position to answer that two to three quarters. Having said that, I think one thing is for sure that it’s going to be a tough year and we have to be resilient and we have to be watchful and we are taking all the precautionary steps that are to be taken.",OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"Okay. My second question is related to the declining ratios and the RoEs and RoCE, and we currently are in the trough phase. So by when do you think that we start inching towards the recovery mode or maybe towards the expansion maybe like six quarters or maybe eight quarters, so that the trajectory start moving towards [indecipherable]?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I mean, to answer your question, I probably will divide it into two parts. I’ll probably divide it into the first phase, which will be the next three to four quarters, where we probably know directionally where is our fragrance division, our specialty aroma ingredients and camphor and terpene chemicals division getting. And I think because in those three to four quarters, we’ll also have substantial new product lines as well as capacities added up. And I think once we are at that phase, then we’ll be in a position to look at the next four quarters and see there is a stable business environment then we should be in a position to kind of achieve the stable EBITDA that we always been talking about.",OAL,Oriental Aromatics Ltd 
Operator,If I’m allowed to ask one last question?,OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"Sir, sorry to interrupt you. Yeah, I’ll fall back in the queue.",OAL,Oriental Aromatics Ltd 
Operator,Yes.,OAL,Oriental Aromatics Ltd 
Rohit Ohri — Progressive Share Brokers Pvt. Ltd. — Analyst,"Yesh, I’ll do that. Thanks.",OAL,Oriental Aromatics Ltd 
Operator,"Thank you. The next question is from the line of Saket Saurabh, an individual investor. Please go ahead.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Hi, thanks for the opportunity. So first question, the two divisions there that I am currently struggling, so like camphor and specialty. So are we breaking even on operating level at least or we are making loss there?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I think if you look at the specialty aroma ingredients division, we are in fact breaking even on both the sides as well, but I think there is a lot of pressure in terms of margins, more on the camphor and the terpene chemicals is for now than probably it is on the specialty aroma ingredients space, but we are kind of breaking even as of now.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Okay. And when you are saying breaking even, it is at EBITDA level or gross margin level?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"Girish, do you want to answer that question?",OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yeah, it’s at EBITDA.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Okay, okay. Yeah, thank you. So now second, the question is to Dharmil bhai and in the last calls also we discussed that it seems to have slowed down that we are into might also have some structural aspect, given that increased competition. But what are the strategic initiatives or the big things that we are trying to do, say, at a company level to navigate to these things? Because right now it feels as if we are waiting for things to sort out, and I understand that this is a complex scenario. But [indecipherable] some of the peers, when I see, they have either gotten into long-term contracts or some are trying to talking about long-term RFPs with some major customers. So just wanted to explore, what are we, say, exploring to really see if in case this becomes a structural, do we have some bigger ideas or bigger plan to negate this? Because what I see — and I’ve been an investor in this company since camphor days or Camphor & Allied days, our free cash flow sooner or later starts — it’s very volatile. In fact, last three years, it has been negative. And so any ideas or thoughts that you can share with our investors — with investors just to get a sense of — to get some comfort of things that we are doing to — just one of these concerns, meaning when it’s, say, for the near or the long-term beyond, of course, just outlining capex plans and all those things.",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I think to probably answer your question, Saket bhai, I think we are looking at these challenges as a very big opportunity for our fragrance and flavor division. Dharmil has just said that the team there has done extremely well and we have kind of managed some very interesting strategic wins in that segment and these wins are with extremely large FMCG companies in India and abroad. So I think that is something where we are kind of in fact looking at this challenging as an opportunity and also the ability of being probably with the very few companies in the world who are backward-integrated, using all our strengths of the ingredients division to get more and more wins in the fragrance business is something which is a very, very important strategic move, which was for many years in play in building and now it’s in play. I think apart from that, about the RFQs, I think when the customers have kind of picked up only 60% to 65% of their committed allocation to really go and ask them for longer allocations, probably it’s something which is — at least in the current situation is not going to happen. When the stabilization comes, we will definitely try to use that. But till the time that the external factors are looking a little challenging on the ingredient side, however, they are very, very positive on the fragrance side. On the ingredients side, we are looking a lot of things that we can do structurally internally. So we, as management, are spending a lot of time internally in our clients. We are looking at our processes. We are looking at our costs. We are looking at productivity at each level. And that’s why we are trying to differentiate ourselves, because as we say that there is no destruction in demand. So when the demand comes back, we want to be a very leaner, meaner machine to go and fight in the market. So these are the two strategic moves. We are not very keen on having impact on the external side.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"And Parag, I would like to add is that, these long-term contracts, which you are referring to, I don’t think buyers market today there are many companies that are getting into these long-term contracts and what we are looking at is continuing to stay non-aligned, so that we can offer our products both bulk and specialty across the industry.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Correct, sir.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"So it doesn’t [Speech Overlap] take a new plant where we are making a product and selling it out to just one customer and having them do a cost-plus or taking majority of the margin. So to answer you, we will continue to stay non-aligned. We will continue to focus on our strategy of both bulk and specialty aroma chemicals. We have a large expansion going to be going online. I believe ’23, ’24 financial year, we would have completed all our expansions, except for our CST expansion, unless we are able to even finish that in this financial year. So I think there is going to be an addition of many more products in our repertoire to offer to the industry. And the long-term contracts, I don’t believe exist beyond the current RFQs, unless you’re in a complete buyback situation, which we don’t want to do.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Got it. Just one small request. It would be great if we keep the sequence of having a — Dharmil bhai give an opening remark, it gives a lot confidence to the investors.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"I’ve made a note of this comment, and I will do it next quarter and the following quarters.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Yeah, thanks. I appreciate the support, and best of luck. I’m sure we’ll navigate these tough times.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,Right. And our idea is primarily for not giving the opening remark was to give more time to the questions.,OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Exactly, Q&A. No, I appreciate that. Yeah, but just a couple of opening remarks and all, they make sense — just a couple of lines you are able to articulate on some of the big ideas, so that helps.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"Sure. Well noted, and we will take care of it in the future.",OAL,Oriental Aromatics Ltd 
Unidentified Participant —  — Analyst,"Sure, sir. Thanks.",OAL,Oriental Aromatics Ltd 
Operator,Thank you. We have the next question from the line of Rajat Setiya from ithoughtpms. Please go ahead.,OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Yeah, hi. One clarification on Mahad capex. So you are saying INR100 crore is left. So how much is already done?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So INR100 crores is going to be the planned investment in the whole Mahad project because it’s a greenfield project, we’ll also have to do some support structure. Yeah, Girish, sorry?",OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yes, yes. I just wanted to add actually we have already infused INR32 crore into the Mahad subsidiary, and as on March, we have already invested, whether you say the pre-operative cost for this with some revenue first as well as the lend cost and lend development, total altogether is INR25 crore, INR26 crore we have already invested.",OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Okay. Actually, in the context is I think sometime in the previous call, you had mentioned that Mahad will probably take INR200 crores to INR250 crores. So right now, we are going to spend this much and then probably later on we’ll spend more money? Is that how it is?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"Yeah. Rajat, primarily it’s a phased investment where, like Dharmil said, that we are still in the process of piloting the whole CST piece. And once we are ready with that, we will probably be doing the next phase of investment in Mahad.",OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Understood. And so we can say that peak debt, I mean, at the end of this year, probably our debt levels will probably be INR400 crores to INR450 crores? Girish, you want to kind of [Speech Overlap].",OAL,Oriental Aromatics Ltd 
Girish Khandelwal — Chief Financial Officer,"Yeah. We are expecting around INR370 crore, INR380 crore.",OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Okay, understood. And how long will it take — once all the capex is done, how much time does it take before plant stabilization and to be sure that we are in the mass production?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So since, Rajat, we are in the generic specialty aroma ingredient space, in fact, I think we’ve already kind of had some initial checks with our customers and they are very keen. So we normally give ourselves between, say, three months to six months for validation, followed by another three months for getting the sample approvals. So we should be looking at, at least capturing 40% to 50% of the available market in the first two, two-and-a-half years.",OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Sure. And do you fear a scenario wherein — because current demand is anyways low and capex is going to come in a year when the demand is low or there is pricing pressure. Do you imagine a scenario that next one year when our plant is ready to fire, but we do not have enough demand?",OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,"So I think these are generic materials. I think having a fragrance division as the front-end of the Group always helps, because we know which are the kind of fragrances in which it is used. We already have built solid relationships with most of the top consumers of this material globally. So demand or no demand, there will be consumption of this material, A. B, so as a strategic derisking and China Plus One, it still stays in play, albeit at a more challenging sale price. I’m sure we will be well-accepted globally in terms of the product and sale at least. And as the demand becomes more and more stable, because our simulations had been done at various cost price from very good to adverse situation.",OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,Sure. Thank you so much.,OAL,Oriental Aromatics Ltd 
Parag Satoskar — Chief Executive Officer,Thanks.,OAL,Oriental Aromatics Ltd 
Rajat Setiya — ithoughtpms — Analyst,"Thank you. Ladies and gentlemen, that was the last question for today’s conference. I now hand the conference over to Mr. Dharmil Bodani from Oriental Aromatics Limited for the closing comments. Over to you, sir.",OAL,Oriental Aromatics Ltd 
Dharmil A. Bodani — Chairman and Managing Director,"Thank you so much. Thank you all for participating in this earnings conference call. I hope we’ve been able to answer your questions satisfactorily. If you have any questions or would like to know more about the Company, we would be happy to address the same. We are thankful to all our investors who continue to stand by us and also have shown confidence in the Company’s future growth plans. And with this, I wish everyone a great evening. Thank you so much.",OAL,Oriental Aromatics Ltd 
Operator,[Operator Closing Remarks],OAL,Oriental Aromatics Ltd 
Operator,"
Related
",OAL,Oriental Aromatics Ltd 
Operator,"
Disclaimer
This transcript is produced by AlphaStreet, Inc. While we strive to produce the best transcripts, it may contain misspellings and other inaccuracies. This transcript is provided as is without express or implied warranties of any kind. As with all our articles, AlphaStreet, Inc. does not assume any responsibility for your use of this content, and we strongly encourage you to do your own research, including listening to the call yourself and reading the company’s SEC filings. Neither the information nor any opinion expressed in this transcript constitutes a solicitation of the purchase or sale of securities or commodities. Any opinion expressed in the transcript does not necessarily reflect the views of AlphaStreet, Inc.
© COPYRIGHT 2021, AlphaStreet, Inc. All rights reserved. Any reproduction, redistribution or retransmission is expressly prohibited.
",OAL,Oriental Aromatics Ltd 
Operator,"
Most Popular

Cochin Shipyard Ltd (COCHINSHIP) Q4 FY22 Earnings Concall Transcript
Cochin Shipyard Limited (NSE:COCHINSHIP) Q4 FY22 Earnings Concall dated May. 26, 2022 Corporate Participants: Madhu S Nair -- Chairman & Managing Director Jose V J -- Director Finance Analysts: Vastupal Shah

All you need to know about Antony Waste Handling Cell in one article
Can you guess the name of the company that was listed during the IPO frenzy in 2020 and is the second largest player in the Indian municipal waste management industry?

Demystifying the Leading Non-Ferrous Recycling Company of India
“Hey, how is the market doing today?” “Oh!, its falling tremendously since morning” I am sure news like these might be a common topic of discussion for you nowadays. Interestingly,

",OAL,Oriental Aromatics Ltd 
Operator,"


",OAL,Oriental Aromatics Ltd 
Operator,"Ladies and gentlemen, good day, and welcome to Ashiana Housing Limited Q4 FY ’23 Earnings Conference Call. [Operator Instructions]",ASHIANA,Ashiana Housing Limited 
Operator,"I now hand the conference over to Mr. Binay Sarda from Ernst & Young LLP. Thank you, and over to you, sir.",ASHIANA,Ashiana Housing Limited 
"Binay Sarda — Assistant Vice President, Ernst & Young LLP","Thanks, Aman. Welcome, everyone, and thanks for joining this Q4 FY ’23 earnings call for Ashiana Housing Limited. The results and the investor presentation have been mailed to you and is also available on the stock exchange. In case if you have not received the same, please write to us and we’ll be happy to send it over to you.",ASHIANA,Ashiana Housing Limited 
"Binay Sarda — Assistant Vice President, Ernst & Young LLP","To take us through the results for the quarter and answer your questions, we have today with us Mr. Varun Gupta, Whole-Time Director; and Mr. Vikash Dugar, CFO. We’ll be starting the call with a brief overview of the Company’s performance in the quarter, and then we’ll follow it up with Q&A session.",ASHIANA,Ashiana Housing Limited 
"Binay Sarda — Assistant Vice President, Ernst & Young LLP","I would like to remind you that everything said on this call that reflects any outlook for the future, which may be construed as a forward-looking statement, must be viewed in conjunction with uncertainties and risks that they face. These uncertainties and risks are included but not limited to what we have mentioned in the prospectus filed with SEBI and subsequent annual reports, which you will find on our website.",ASHIANA,Ashiana Housing Limited 
"Binay Sarda — Assistant Vice President, Ernst & Young LLP","With that said, I will now hand over the call to Mr. Vikash Dugar. Over to you, sir.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"Thank you, Binay. Good afternoon, everyone. Hope all of you and your families are keeping healthy. I welcome you to discuss the performance of the fourth quarter and the year ended March ’23 for Ashiana Housing. Thank you for joining us today.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"The year gone by was quite active in terms of new launches. We launched five greenfield projects, new phases of existing projects, totaling to the tune of 29.46 lakh square foot. Second kid centric project was launched in Gurugram by name Ashiana Amarah. The first phase was launched in October ’22, comprising 224 units and was fully booked at launch. Phase 2 was launched in April ’24 [Phonetic], consisting of 224 units, saleable area 3.77 lakhs square foot, having a sale value of around INR283 crores. All these 224 units were converted on 17th of April. Ashiana Prakriti got launched in Jamshedpur in March ’23 with 162 units and sales value of INR163 crores. Entire phase was sold at launch. Ashiana Advik, our general third senior living project in Bhiwadi, was launched in November ’22. Ashiana Malhar in Pune was launched in August ’22. And Ashiana Ekansh in Jaipur was also launched.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"We achieved INR1313.43 [Phonetic] crores for financial year ’23, which was our highest-ever sales. Area booked increased by 75% from 14.76 lakhs square foot in FY ’22 to 25.86 lakhs in FY ’23. Sales price improved to INR5,080 for the current year versus INR3,883 per square foot in FY ’22, an increase of 31% year-on-year, driven by increasing prices across projects and changing mix towards higher-priced projects.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"In the last quarter of FY ’23, 8.59 lakh square feet of area was booked as compared to 9.03 lakh square feet in the previous quarter. In Q4, bookings were driven by new launches in Ashiana Prakriti, Jamshedpur and Ashiana Ekansh, Jaipur, and sales in older projects like Ashiana Anmol Phase 3, Gurugram, and Shubham Phase 4B, Chennai.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,We handed over 10.51 lakh square feet in FY ’23. This was against a delivery of 8.86 lakh square foot in FY ’22. Total revenue increased to INR425.19 crores in FY ’23 versus INR233.59 crores in FY ’22 due to higher deliveries. Total comprehensive income was positive at INR28.78 crores vis-a-vis negative INR6.56 crores in FY ’22.,ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,Total revenue reported for Q4 FY ’23 was INR116.94 crores vis-a-vis INR135.31 crores in the previous quarter. TCI also improved to INR10.51 crores in Q4 FY ’23 versus INR9.29 crores in Q3 FY ’23.,ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"Pre-tax operating cash flows were positive at INR84.84 crores for FY ’23 versus positive INR165.05 crores in FY ’22. Equivalent area constructed was 16.73 lakh in FY ’23 versus 16.20 lakh square feet in FY ’22. Further, two new land parcels had got acquired in Jaipur in FY ’23, Ashiana Nitara in Village Bhankrota with an approximate saleable area of 6.5 lakh square foot and Amaltas by Ashiana in Jagatpura with approximate saleable area of 4 lakh square foot. One new land was acquired in Manesar, Gurugram, with an approximate saleable area of 10.3 lakh square foot. Total potential saleable area in these new land parcels will be around 21 lakh square foot.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"On this note, I would like to conclude my remarks. We’ll now be happy to discuss any questions or suggestions that you may have.",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,Questions and Answers:,ASHIANA,Ashiana Housing Limited 
Operator,[Operator Instructions] The first question is from the line of Vivek Joshi from VP Capital LLP [Phonetic]. Please go ahead.,ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,"Yeah. Congratulations, sir, for a very good set of numbers, especially on the booking front and all. So, I need — I had a couple of questions. One is that could you explain me how the expenses are booked? [Indecipherable] accounting question, like, is it related to the deliveries made? Or is it like an ongoing thing on the complete cost that has been incurred during the year? And for deliveries, in your slide, you have given that in FY ’24, you are going to be delivering around 26 lakhs square feet. So, is it reasonable to assume that given the realization rate, our booked revenue will be around — over INR1,000 crores for FY ’24?",ASHIANA,Ashiana Housing Limited 
Vikash Dugar — Chief Financial Officer,"Yeah. Thank you for your question. So, the year in which we give the deliveries, that year only we book the revenues. And following the matching principle, the book — the costs are also booked in the same year. So, both revenue and costs are booked at the time of deliveries, or in other words, at the time of possession being given on the project. As far as revenue for FY ’24 is concerned, again, the pricing for each of these projects will have to be seen as to what exactly is the price, and then we’ll be in a position to exactly see as to what revenue will be booked.",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,"I think the average [Speech Overlap] average is about 4,000 [Phonetic], so like…",ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"Yeah. So, for all these projects, we list our the value of area booked separately, which is provided in the sheet in this — in our operations snapshots as to what the value of area booked is of all these projects. If you take from there, you can total it and get a sense of where we’re going. It’s on Slide 12.",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,"Okay. I just wanted to know if I’m approximately in the right benchmark. I’ll do the exact math, but…",ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"Yeah. You can do the math. I think you’ll be a little — we also haven’t done the full math. We will also do a full math. Then we’ll give the sense. But the thing is, as it wouldn’t be right because the average is also getting skewed from what is getting booked at a higher rate in the last financial year. And the deliveries that are happening in FY ’24 have been bookings which have done much earlier than that. So, the average would not be the right context year-to-date. So I would rather do the math because with sales prices can really vary a lot now [Speech Overlap].",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,Yea. got it. They would be [Speech Overlap]. Got it.,ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"And earlier, we used to operate in a tight range. So production ratio is better now. We have projects ranging at INR3,000 a square foot and going up to like Amarah Phase 2 I think close to INR17,700 [Phonetic] a square foot, which shows the variation in price points now has also become very large for us. I think we should just keep that in context.",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,"Okay. Thank you so much. And is it okay if I ask another question? Or I’ll wait in the queue, as you please.",ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"You can go ahead. I think this — you can go ahead, one more question.",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,"Yeah, okay. Another thing I wanted to know is that now that we have booked like 25 lakhs square foot and around INR1,300 crores value, is this a run rate we are looking to do because you would have your launches in all early planned in the coming financial year? Or this is going to vary a lot? Is this the new normal or it was an exceptional year?",ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"No. So, in this year, we are expecting INR1,500 crores sales value push. So, we are looking to grow this number. That said, I think quarterly variations, like last year, if you see, bulk of it came in two quarters, in the last two quarters. So I think we will continue to have quarterly variations as we go along. So we might — we’ll have a couple of great quarters and a couple of slow quarters, depending on how project and phase launches are planned in those quarters. But this year, we’re expecting INR1,500 crore.",ASHIANA,Ashiana Housing Limited 
Vivek Joshi — VP Capital LLP — Analyst,Thank you so much. I’ll get back in the queue for further questions. Thank you so much.,ASHIANA,Ashiana Housing Limited 
Operator,[Operator Instructions] The next question is from the line of Himanshu Upadhyay O3 PMS. Please go ahead.,ASHIANA,Ashiana Housing Limited 
Himanshu Upadhyay — O3 PMS — Analyst,"Yeah. Hi, congrats, Varun and the whole team of Ashiana on good set of numbers and meeting the targets that you set for yourself in the beginning of the year. So, great to see the good times for the Company. And I also visited the Chennai project this year, this quarter, and it was impressive, the senior living project [Technical Issues]. My first question is, can you give an idea of this HSIIDC land deal? Has it been consummated? And what I understand from reading the document is, it seems that It will be — the final payment can happen in ’24. So, is it a long gestation deal? And what is the — I believe we can only launch project in FY ’25 or ’26? Some idea on what is happening there?",ASHIANA,Ashiana Housing Limited 
Varun Gupta — Director,"Himanshu, so we have paid 25% of the sums of money. We are waiting to now execute what they call a formal agreement to sell. Post execution of formal agreement to sell, we have up till 12 months to make the remaining payment. And thereafter, we can go for plan approvals and stuff like that. Now, we are also — there is a process for us to carry out our design. And unfortunately at Ashiana or fortunately at Ashiana, we take a lot of time to design because design is our winning edge. So time consumption in design is a little high, but it also leads to a good product. So we’re going to use a substantial part of this time to get a design ready. And some approvals like environmental approvals, we can move [Technical Issues] paying the full amount. So we’ll be using that time. Anyways, we would have expected a 12-month to-18 month timeframe of launch since we did the deal. So we are not expecting the launch of the project in FY ’24, no matter what the payment terms are. We would like to launch this project in FY ’25.",ASHIANA,Ashiana Housing Limited 
Himanshu Upadhyay — O3 PMS — Analyst,"Okay. Thanks for the clarity. And one more thing, you gave a target of INR1,500 crores of sales for FY ’24. We did 2.6 million square feet of sales in FY ’23. And we have — so, do you think that we’ll be focusing more on the sales area-wise? Or do you think the realization itself will take us to our desired target of higher 20% sales growth for [Speech Overlap]?",ASHIANA,Ashiana Housing Limited 
